date,house,housecode,link,price,region,size,title
2023-03-09,白沙洲,104110057098,https://wh.lianjia.com/ershoufang/104110057098.html,115.0,富强万象新城 ,82.53,精装修 拎包入住 小高层 居住舒适
2023-03-09,中南丁字桥,104110111494,https://wh.lianjia.com/ershoufang/104110111494.html,310.0,省建科院宿舍 ,77.8,此房满五 不唯一 交易税费低  产权清晰 无抵押
2023-03-09,沙湖,104110096413,https://wh.lianjia.com/ershoufang/104110096413.html,228.0,世纪彩城 ,116.42,中北路 地铁口 世纪彩城三期 高层湖景 三房两卫
2023-03-09,前进江汉,104110085749,https://wh.lianjia.com/ershoufang/104110085749.html,70.0,盐业公司宿舍 ,41.09,沿江一室一厅！朝南带天燃气！江汉路地铁！出门江滩
2023-03-09,文化大道,104110242429,https://wh.lianjia.com/ershoufang/104110242429.html,180.0,联投广场 ,128.14,联投广场 3室2厅 南 北
2023-03-09,青山,104110102117,https://wh.lianjia.com/ershoufang/104110102117.html,110.0,东方雅园 ,89.17,东方雅园  边户  双阳台 通透户型 住家装修  诚心出售
2023-03-09,青山,104110030994,https://wh.lianjia.com/ershoufang/104110030994.html,105.0,新长江香樟林 ,92.62,房屋空间大，视眼开阔，配套设施齐，中间楼层
2023-03-09,华科大,104109992603,https://wh.lianjia.com/ershoufang/104109992603.html,235.0,学府佳园 ,128.66,房子位于小区中间位置 安静 舒适 很适合居住
2023-03-09,卓刀泉,104110078327,https://wh.lianjia.com/ershoufang/104110078327.html,348.0,名都花园 ,151.93,名都花园新上精装四房   南北通透  低公摊 户型优
2023-03-09,后湖,104110127358,https://wh.lianjia.com/ershoufang/104110127358.html,167.0,东方恒星园 ,121.61,东方恒星园步梯三房老证税费少 无贷交易方便 诚心出售
2023-03-09,珞狮南路,104110063605,https://wh.lianjia.com/ershoufang/104110063605.html,160.0,保利心语三期 ,86.18,中间楼层采光视野好，精装修保养好直接拎包入住
2023-03-09,白沙洲,104110067721,https://wh.lianjia.com/ershoufang/104110067721.html,148.0,复地悦城二期东区 ,86.73,满两年，精装修，采光好，公摊小，地铁边
2023-03-09,青山,104110089665,https://wh.lianjia.com/ershoufang/104110089665.html,340.0,御江壹品青山印 ,154.92,建设二路 商圈 御江一品青山印 好房 出售
2023-03-09,青山,104110120339,https://wh.lianjia.com/ershoufang/104110120339.html,185.0,怡江苑 ,142.72,青山滨江大三房，精装修，业主自住，诚心出售
2023-03-09,四新,104110068022,https://wh.lianjia.com/ershoufang/104110068022.html,145.0,国博新城三期泊雅居 ,92.93,老证税费低，视野开阔，采光充足，明厨明卫，户型方正
2023-03-09,青山,104110120339,https://wh.lianjia.com/ershoufang/104110120339.html,185.0,怡江苑 ,142.72,青山滨江大三房，精装修，业主自住，诚心出售
2023-03-09,民族大道,104110120655,https://wh.lianjia.com/ershoufang/104110120655.html,288.0,宝业光谷丽都 ,140.64,民族大道精装三房宝业光谷丽都证满五年
2023-03-09,光谷东,104110032704,https://wh.lianjia.com/ershoufang/104110032704.html,195.0,北辰优+国际青年互动特区二期 ,96.85,北辰优加 精装三居室 满二采光好 业主诚心出售
2023-03-09,青山,104110089665,https://wh.lianjia.com/ershoufang/104110089665.html,340.0,御江壹品青山印 ,154.92,建设二路 商圈 御江一品青山印 好房 出售
2023-03-09,杨园,104110080549,https://wh.lianjia.com/ershoufang/104110080549.html,128.0,大城小院 ,88.72,大城小院 居家装修 业主诚心出售 看房方便
2023-03-09,珞狮南路,104110016069,https://wh.lianjia.com/ershoufang/104110016069.html,154.9,保利心语三期 ,84.81,湖工旁 地铁口保利心语朝南精装三房 证五年 即买即住
2023-03-09,长港路,104110074923,https://wh.lianjia.com/ershoufang/104110074923.html,230.0,电建地产盛世江城 ,93.25,电建地产盛世江城 3室2厅 东南
2023-03-09,长港路,104110034219,https://wh.lianjia.com/ershoufang/104110034219.html,332.0,电建地产盛世江城 ,133.28,《店长推荐》+老证+前排三房+采光好
2023-03-09,后湖,104110141372,https://wh.lianjia.com/ershoufang/104110141372.html,198.0,统建同安家园 ,123.99,同安家园 双地铁口 精装老证三房诚心出售
2023-03-09,华科大,104110154082,https://wh.lianjia.com/ershoufang/104110154082.html,189.0,学府佳园 ,95.89,此房产证已满5年，精装中间楼层，户型方正
2023-03-09,将军路,104110073018,https://wh.lianjia.com/ershoufang/104110073018.html,139.0,地铁时代常青城 ,113.31,地铁时代常青城 小高层  中间楼层 诚心出售
2023-03-09,钟家村,104110134924,https://wh.lianjia.com/ershoufang/104110134924.html,124.0,龙江庭苑A区 ,99.22,10平入户花园不算产证面积，电梯3房2卫 地铁口
2023-03-09,白沙洲,104110076707,https://wh.lianjia.com/ershoufang/104110076707.html,140.0,万科金色城市23地块 ,95.79,万科金色城市23地块 3室2厅 东南
2023-03-09,团结大道,104110158971,https://wh.lianjia.com/ershoufang/104110158971.html,170.0,保利城 ,93.7,二环内 保利城二期 精装可拎包入住 采光日照好
2023-03-09,光谷东,104110127931,https://wh.lianjia.com/ershoufang/104110127931.html,157.0,朗诗里程 ,81.64,光谷东 朗诗里程 精装三房 诚心出售
2023-03-09,积玉桥,104110120474,https://wh.lianjia.com/ershoufang/104110120474.html,400.0,华润置地凤凰城 ,143.11,凤凰城二期高层看江，南北通透，两证五年，无抵押
2023-03-09,古田,104110109567,https://wh.lianjia.com/ershoufang/104110109567.html,155.0,广电兰亭荣荟 ,90.47,广电兰亭荣荟 3室2厅 南
2023-03-09,四新,104110061160,https://wh.lianjia.com/ershoufang/104110061160.html,188.0,招商公园三期尚府 ,105.95,招商公园尚府，边户老证三房精装修，不临高架采光佳
2023-03-09,后湖,104110049664,https://wh.lianjia.com/ershoufang/104110049664.html,200.0,统建同安家园 ,138.95,同安家园四期 大三房两卫 保养好 老证 精装修
2023-03-09,卓刀泉,104110007300,https://wh.lianjia.com/ershoufang/104110007300.html,136.5,领秀城 ,53.47,中间楼层135万 满二 采光好 亮堂堂 诚心出售
2023-03-09,卓刀泉,104110028871,https://wh.lianjia.com/ershoufang/104110028871.html,161.0,保利拉菲 ,76.6,保利拉菲二期精装两房，边户，精装
2023-03-09,街道口,104110091604,https://wh.lianjia.com/ershoufang/104110091604.html,150.0,卓刀泉北路6号 ,60.14,省疾控精装2房诚心出售，有yaoshi随时看房
2023-03-09,长丰常码头,104110126216,https://wh.lianjia.com/ershoufang/104110126216.html,121.0,华润翡翠城一期 ,82.0,园博园旁 老证 精装两房 随时看 诚心卖
2023-03-09,白沙洲,104110063784,https://wh.lianjia.com/ershoufang/104110063784.html,135.0,佳兆业金域天下一期 ,77.96,金域天下 双地铁口  精装两房  诚心卖  店长推荐
2023-03-09,塔子湖,104110066236,https://wh.lianjia.com/ershoufang/104110066236.html,166.8,越秀星汇君泊 ,91.44,满五唯一 ，中高楼层 二次装修 拎包入住，诚售
2023-03-09,中南丁字桥,104110078387,https://wh.lianjia.com/ershoufang/104110078387.html,79.0,星海虹城三期鸿玺公馆 ,56.6,小龟山地铁口 星海虹城三期 精装小户型
2023-03-09,盘龙城,104110086795,https://wh.lianjia.com/ershoufang/104110086795.html,89.0,汉口湖畔三期 ,84.61,业主自住装修，楼层好，家具家电齐全，
2023-03-09,东西湖其它,104110064490,https://wh.lianjia.com/ershoufang/104110064490.html,88.0,恒大嘉园 ,90.58,双地铁口恒大嘉园三期精装2房，双阳台，产证满二
2023-03-09,钟家村,104110134618,https://wh.lianjia.com/ershoufang/104110134618.html,114.0,桥机嘉园 ,84.44,地铁口南北通 随时看房 可以看江  西边户 精装修 老证
2023-03-09,蔡甸城区,104110131349,https://wh.lianjia.com/ershoufang/104110131349.html,35.0,建新路38号 ,85.5,蔡甸建新菜场附 近，中 心地段，中间楼层，户型好
2023-03-09,常青花园,104110029467,https://wh.lianjia.com/ershoufang/104110029467.html,138.0,常青花园四小区 ,89.06,精装南北透透户型，厨房卫生间是明厨明卫的格局好。
2023-03-09,虎泉杨家湾,104110127503,https://wh.lianjia.com/ershoufang/104110127503.html,162.0,保利华都 ,54.43,总价低 朝南小户型 中间楼层 诚心出售
2023-03-09,钟家村,104110106479,https://wh.lianjia.com/ershoufang/104110106479.html,162.0,世茂锦绣长江四期 ,77.52,世茂锦绣长江四期  中间楼层  老证  毛坯  无遮挡
2023-03-09,东西湖其它,104110064490,https://wh.lianjia.com/ershoufang/104110064490.html,88.0,恒大嘉园 ,90.58,双地铁口恒大嘉园三期精装2房，双阳台，产证满二
2023-03-09,蔡甸城区,104110131349,https://wh.lianjia.com/ershoufang/104110131349.html,35.0,建新路38号 ,85.5,蔡甸建新菜场附 近，中 心地段，中间楼层，户型好
2023-03-09,卓刀泉,104110042458,https://wh.lianjia.com/ershoufang/104110042458.html,145.0,学雅芳邻 ,87.35,学雅芳邻 东边户 两室两厅采光充足 交通便利 外初边
2023-03-09,民族大道,104110126705,https://wh.lianjia.com/ershoufang/104110126705.html,199.0,清江山水 ,86.23,清江3.3期 小高层 可观内湖 自住精装修 采光好 随时看
2023-03-09,沌口,104110099692,https://wh.lianjia.com/ershoufang/104110099692.html,107.0,观澜高尔夫公馆 ,80.82,高尔夫精装两室诚售，满五唯一，视野好，随时看房
2023-03-09,藏龙岛,104110110173,https://wh.lianjia.com/ershoufang/104110110173.html,103.0,保利清能西海岸南区 ,77.6,保利清能西海岸 精装2房 产证满2年 业主急售看房方便
2023-03-09,庙山,104110105194,https://wh.lianjia.com/ershoufang/104110105194.html,46.8,东方雨林 ,46.38,业主置换诚心出售，精装一室一厅，急卖。
2023-03-09,沌口,104110114268,https://wh.lianjia.com/ershoufang/104110114268.html,53.0,人信奥林花园冠军苑 ,36.43,公园旁 一套房搞定丈母两 难得的经典小户型
2023-03-09,王家湾,104110152734,https://wh.lianjia.com/ershoufang/104110152734.html,87.0,二桥街桥西社区 ,59.2,二桥西村，采光好，户型号对玫瑰园和二桥
2023-03-09,关山大道,104110190184,https://wh.lianjia.com/ershoufang/104110190184.html,185.0,万科城花璟苑 ,73.68,万科城花璟苑 2室2厅 西
2023-03-09,CBD西北湖,104110147457,https://wh.lianjia.com/ershoufang/104110147457.html,285.0,泛海国际竹海园 ,94.62,泛海竹海园 通透两房两卫户型 老证 朝南采光无遮挡
2023-03-09,七里庙,104110198744,https://wh.lianjia.com/ershoufang/104110198744.html,120.0,国信馨园 ,90.03,公滩小  8层楼电梯房商品房边户 通透户型
2023-03-09,中南丁字桥,104110203837,https://wh.lianjia.com/ershoufang/104110203837.html,170.0,长投珑庭 ,75.54,丁字桥，次新小区，朝南两房，视野开阔，产证满二
2023-03-09,塔子湖,104110171445,https://wh.lianjia.com/ershoufang/104110171445.html,140.0,星悦城二期 ,74.9,星悦城二期，精装修满五且唯一两房，业主诚心出售
2023-03-09,金融港,104110201740,https://wh.lianjia.com/ershoufang/104110201740.html,128.0,水晶郦都 ,85.87,地铁口，精装自住。随时看房产证满两年，2梯4户一单元
2023-03-09,钟家村,104110192778,https://wh.lianjia.com/ershoufang/104110192778.html,98.0,龙江庭苑A区 ,75.94,龙江庭苑A区 朝南两房 老证 可观墨水湖和动物园
2023-03-09,黄埔永清,104108913536,https://wh.lianjia.com/ershoufang/104108913536.html,620.0,滨江苑三期 ,193.96,滨江苑三期 19年全房美克*四房 老证长春街在诚售
2023-03-09,新华路万达,104110211791,https://wh.lianjia.com/ershoufang/104110211791.html,84.0,万科圆方 ,44.31,万科圆方 精装自住未出租两房 诚心出售 看房方便
2023-03-09,古田,104110156022,https://wh.lianjia.com/ershoufang/104110156022.html,138.0,广电江湾新城 ,91.65,广电江湾 朝南两房 诚卖 看房方便
2023-03-09,南湖沃尔玛,104110199286,https://wh.lianjia.com/ershoufang/104110199286.html,209.0,华锦花园 ,90.24,产证满五不唯一 南北通透户型 自住装修 产权清晰
2023-03-09,杨园,104110196100,https://wh.lianjia.com/ershoufang/104110196100.html,212.0,华润置地橡树湾 ,87.05,橡树湾品质小区 正规两房 武昌滨江 中高楼层
2023-03-09,王家湾,104110218075,https://wh.lianjia.com/ershoufang/104110218075.html,137.0,王家湾中央生活区 ,90.64,王家湾中央生活区 3室2厅 南
2023-03-09,首义,104110210640,https://wh.lianjia.com/ershoufang/104110210640.html,95.0,首义小区 ,68.3,首义小区 2室1厅 南 北
2023-03-09,楚河汉街,104110220131,https://wh.lianjia.com/ershoufang/104110220131.html,200.0,中国铁建1818中心 ,89.52,正规两房 坐拥汉街万达 次新小区 高楼层采光视野好
2023-03-09,团结大道,104110233789,https://wh.lianjia.com/ershoufang/104110233789.html,149.0,金地自在城 ,74.85,满二精装修，拎包入住，高楼视野好，采光充足
2023-03-09,卓刀泉,104110180670,https://wh.lianjia.com/ershoufang/104110180670.html,225.0,城投瀚城 ,98.68,城投瀚城  小高层双阳台  南北通透户型
2023-03-09,台北香港路,104110215890,https://wh.lianjia.com/ershoufang/104110215890.html,180.0,金茂小区 ,119.98,小区交通便利，地铁有2条，地铁2号线循礼门站
2023-03-09,武湖,104110051974,https://wh.lianjia.com/ershoufang/104110051974.html,98.0,汉口御江澜庭 ,98.17,长江新区内，新小区，御江澜庭，老证两年，精装三居
2023-03-09,蔡甸城区,104110045542,https://wh.lianjia.com/ershoufang/104110045542.html,69.0,盛泰苑 ,121.72,此房单价低 小区近学 校 上学方便 生活方便交通便利
2023-03-09,金融港,104110065272,https://wh.lianjia.com/ershoufang/104110065272.html,172.0,当代卡梅尔小镇 ,132.05,露台洋房50万精装修，业主急售，
2023-03-09,藏龙岛,104110052149,https://wh.lianjia.com/ershoufang/104110052149.html,142.0,保利清能西海岸南区 ,98.32,保利清能西海岸南区 精装修三房两卫 保养好 满两年
2023-03-09,民族大道,104110041637,https://wh.lianjia.com/ershoufang/104110041637.html,108.0,光谷自由城 ,64.43,光谷软件园 中南财大旁 光谷自由城精装两居诚心出售
2023-03-09,金银湖,104110025296,https://wh.lianjia.com/ershoufang/104110025296.html,132.0,金湖湾 ,95.0,"精装，老证税少，一线湖景,业主急售"
2023-03-09,白沙洲,104110099411,https://wh.lianjia.com/ershoufang/104110099411.html,112.5,万科金色城市K3地块 ,80.1,万科锦绣苑 朝南两室 采光好无遮挡 装修保养新
2023-03-09,青山,104110140910,https://wh.lianjia.com/ershoufang/104110140910.html,125.0,金鹤园小区 ,98.63,三楼，精装修，小三房，拎包入住。
2023-03-09,光谷东,104110124687,https://wh.lianjia.com/ershoufang/104110124687.html,148.0,MOMA焕城 ,79.7,满庭春精装两居室 满两年 好楼层 无抵押 产权清晰
2023-03-09,金融港,104110049491,https://wh.lianjia.com/ershoufang/104110049491.html,215.0,万科红郡 ,73.49,红郡朝南居家两房    直观湖景     满五唯一
2023-03-09,老南湖,104110093676,https://wh.lianjia.com/ershoufang/104110093676.html,169.0,保利公园九里 ,90.52,央企保利精装小3房 楼层采光好，业主诚心出售。
2023-03-09,文化大道,104110097482,https://wh.lianjia.com/ershoufang/104110097482.html,88.0,俪湖天地 ,77.38,大花岭地铁低总价三房 居家精装 利用率高
2023-03-09,盘龙城,104110106961,https://wh.lianjia.com/ershoufang/104110106961.html,86.0,名流人和天地五期 ,114.17,精装修老证税少，户型方正大三房，小区配套成熟适合居
2023-03-09,民族大道,104110018514,https://wh.lianjia.com/ershoufang/104110018514.html,210.0,加州香山美树 ,119.89,加州香山美树 精装三房  电梯房  随时看房   满二
2023-03-09,珞狮南路,104110095145,https://wh.lianjia.com/ershoufang/104110095145.html,170.0,保利心语三期 ,85.97,八号线精装南北通透三房，中间楼层，满五唯一。
2023-03-09,长港路,104110078699,https://wh.lianjia.com/ershoufang/104110078699.html,229.0,电建地产盛世江城 ,93.25,盛世江城 前排  精装修  业主诚心出售
2023-03-09,沌口,104110151446,https://wh.lianjia.com/ershoufang/104110151446.html,158.0,联投金色港湾 ,90.4,联投金色港湾小高层，精装修全屋中丶央空调，老证
2023-03-09,首义,104110063902,https://wh.lianjia.com/ershoufang/104110063902.html,102.0,首义小区 ,75.92,南区，两房朝南，中间楼层采光通透
2023-03-09,古田,104110126387,https://wh.lianjia.com/ershoufang/104110126387.html,116.0,东方花城 ,85.12,古田三路 地铁口 居家两房两厅 满五唯一 诚心出售
2023-03-09,珞狮南路,104110136086,https://wh.lianjia.com/ershoufang/104110136086.html,151.0,保利心语一期 ,85.03,阳光无遮挡，南向两居，视野开阔
2023-03-09,老南湖,104110070728,https://wh.lianjia.com/ershoufang/104110070728.html,206.0,保利公园九里五期 ,90.86,保利公园九里五期 3室1厅 南 北
2023-03-09,光谷东,104110116259,https://wh.lianjia.com/ershoufang/104110116259.html,181.0,北辰优+国际青年互动特区二期 ,96.85,19号线 十八小旁光谷六初带50平方大露台 房东诚心出售
2023-03-09,光谷东,104110046037,https://wh.lianjia.com/ershoufang/104110046037.html,129.0,迎宾家园 ,86.04,全新婚房装修 拎包入住 高楼层采光好 带暖气 看房方便
2023-03-09,王家湾,104110075714,https://wh.lianjia.com/ershoufang/104110075714.html,135.0,万科汉阳国际B区 ,81.46,万科物业，精装两房，老证满五，楼层好
2023-03-09,珞狮南路,104110110984,https://wh.lianjia.com/ershoufang/104110110984.html,240.0,珞珈雅苑 ,133.94,精装修南北通透大三房，中高楼层采光好，满五唯一
2023-03-09,关西长职,104110149775,https://wh.lianjia.com/ershoufang/104110149775.html,159.0,金地中心城 ,89.81,二环边 金地小区 全南两房 不临高架 采光视野好
2023-03-09,团结大道,104110140409,https://wh.lianjia.com/ershoufang/104110140409.html,158.0,金地自在城 ,75.43,金地两居室 改良过的户型 精装修
2023-03-09,集贤,104110152898,https://wh.lianjia.com/ershoufang/104110152898.html,284.0,江山如画一期 ,141.88,房东诚心出售 户型好  全明户型  看房提前约
2023-03-09,武昌火车站,104110164848,https://wh.lianjia.com/ershoufang/104110164848.html,179.0,梅苑小区一期 ,92.58,地铁口，小三房，业主诚心，中间楼层
2023-03-09,四新,104110156209,https://wh.lianjia.com/ershoufang/104110156209.html,155.0,金地澜菲溪岸 ,98.34,满二老证！二梯3户得房率高，采光视野好
2023-03-09,关西长职,104110190147,https://wh.lianjia.com/ershoufang/104110190147.html,161.0,金地中心城 ,87.83,中间楼层 采光好 视野开阔 业主诚心卖
2023-03-09,白沙洲,104110201290,https://wh.lianjia.com/ershoufang/104110201290.html,130.0,清能清江锦城一期 ,76.1,天街 地铁口 好楼层 小两房 户型好
2023-03-09,唐家墩,104110221160,https://wh.lianjia.com/ershoufang/104110221160.html,46.0,蔡家田B区（阳电里） ,51.45,蔡家田小区，小户型，总价低， 老证 南北对流
2023-03-09,南湖沃尔玛,104110204011,https://wh.lianjia.com/ershoufang/104110204011.html,150.0,南湖名都A区 ,85.04,此房楼层好，视野开阔，采光充足，拎包入住
2023-03-09,光谷东,104110177740,https://wh.lianjia.com/ershoufang/104110177740.html,108.0,迎宾家园 ,79.81,地铁2/11号线旁，满五年，中间楼层，户型好
2023-03-09,四新,104110192531,https://wh.lianjia.com/ershoufang/104110192531.html,164.0,广电兰亭时代 ,95.33,广电精装三房两卫 中间楼栋 无噪音
2023-03-09,常青路,104110210099,https://wh.lianjia.com/ershoufang/104110210099.html,155.0,万科城 ,83.7,《贝壳优选》万科二期 精装大两房 三阳台 老证 采光好
2023-03-09,民族大道,104110202566,https://wh.lianjia.com/ershoufang/104110202566.html,315.0,保利时代北区 ,106.36,精装修边户.满五唯一，采光好通透.落地窗.
2023-03-09,老南湖,104110195672,https://wh.lianjia.com/ershoufang/104110195672.html,182.0,保利公园九里 ,94.14,南湖保利公园九里 满五唯一 中间层精装带暖气 诚心卖
2023-03-09,七里庙,104110252524,https://wh.lianjia.com/ershoufang/104110252524.html,72.0,七里一村 ,70.76,七里一村 通透户型 老证中装 随时看房 七里庙地铁
2023-03-09,青山,104110154462,https://wh.lianjia.com/ershoufang/104110154462.html,55.0,冶金108街坊 ,44.52,108街 2楼 户型房子 公摊面积小 出行方便 交通便利
2023-03-09,民族大道,104110185565,https://wh.lianjia.com/ershoufang/104110185565.html,125.0,锦绣龙城 ,83.14,锦绣龙城居家装修两房 全明户型中高楼层满两年
2023-03-09,杨园,104110250004,https://wh.lianjia.com/ershoufang/104110250004.html,120.0,杨园新村 ,77.07,武昌二环内南北通透两房，老证满五唯一后期费用少
2023-03-09,青山,104110200872,https://wh.lianjia.com/ershoufang/104110200872.html,117.0,金鹤园小区 ,89.23,此房业主诚心出售，价格可谈，出行便利
2023-03-09,沌口,104110213729,https://wh.lianjia.com/ershoufang/104110213729.html,75.0,新新人家 ,76.61,永旺旁 中高楼层 老证 采光好 视野开阔
2023-03-09,中法生态城,104110217109,https://wh.lianjia.com/ershoufang/104110217109.html,90.0,恒大绿洲 ,110.26,恒大绿洲大3房 家里保养好 楼层好 老证
2023-03-09,四新,104110168639,https://wh.lianjia.com/ershoufang/104110168639.html,169.0,广电兰亭盛荟 ,95.77,兰亭盛荟三期 精装自住朝南三室 老证 有家的感觉
2023-03-09,新南湖,104110243144,https://wh.lianjia.com/ershoufang/104110243144.html,130.0,三鸿家园 ,85.49,书城路口 小两房 采光佳 户型正 出行方便
2023-03-09,宝丰崇仁,104110165480,https://wh.lianjia.com/ershoufang/104110165480.html,148.0,特一号小区 ,95.2,满五唯一，精装修两房，不临轻轨，无抵押，带固定车位
2023-03-09,沙湖,104110206335,https://wh.lianjia.com/ershoufang/104110206335.html,218.0,福星惠誉国际城一期 ,92.3,沙湖路，居家精装修两居室，可以拎包入住，满二年！
2023-03-09,关西长职,104110163879,https://wh.lianjia.com/ershoufang/104110163879.html,156.0,金地中心城 ,91.91,产证满五唯一、税费少、9.2米双阳台、采光充足
2023-03-09,团结大道,104110235536,https://wh.lianjia.com/ershoufang/104110235536.html,195.0,爱家皇家公馆 ,97.79,万品牌物业，业主自住精装通透两房，诚心出售
2023-03-09,盘龙城,104110268053,https://wh.lianjia.com/ershoufang/104110268053.html,75.0,巢上城俊园 ,79.5,满五唯一，精装修，楼层好，视野开阔
2023-03-09,大智路,104110223414,https://wh.lianjia.com/ershoufang/104110223414.html,255.0,大智嘉园 ,85.86,大智路高层（非顶层）看江，挂角，全明户型，精装！
2023-03-09,文化大道,104110193066,https://wh.lianjia.com/ershoufang/104110193066.html,150.0,巴黎春天 ,97.18,房子户型好 采光好 楼层好 装修好 南向看湖 产证满二
2023-03-09,古田,104110226620,https://wh.lianjia.com/ershoufang/104110226620.html,148.0,赛达国际 ,96.39,满五不唯一，全屋精装，可直接拎包入住.
2023-03-09,中南丁字桥,104110179851,https://wh.lianjia.com/ershoufang/104110179851.html,330.0,省建科院宿舍 ,77.68,此房满五 不唯一 中间楼层 产权清晰 无抵押
2023-03-09,光谷东,104110066729,https://wh.lianjia.com/ershoufang/104110066729.html,229.5,碧桂园云玺 ,108.28,碧桂园云玺  业主额外装修 装修完没住 全天采光无遮挡
2023-03-09,白沙洲,104110058953,https://wh.lianjia.com/ershoufang/104110058953.html,175.0,保利新武昌K5地块 ,96.83,全新装修一天都没住过，业主诚心出售
2023-03-09,珞狮南路,104110036101,https://wh.lianjia.com/ershoufang/104110036101.html,215.0,保利心语三期 ,107.08,交通便利，顶楼复式，满二，视野开阔，采光好
2023-03-09,珞狮南路,104110036101,https://wh.lianjia.com/ershoufang/104110036101.html,215.0,保利心语三期 ,107.08,交通便利，顶楼复式，满二，视野开阔，采光好
2023-03-09,白沙洲,104110110310,https://wh.lianjia.com/ershoufang/104110110310.html,131.0,长江鑫都A区 ,134.49,批量真房源 省心找小张 简单装修 一线江景房 价格可谈
2023-03-09,四新,104110137599,https://wh.lianjia.com/ershoufang/104110137599.html,195.0,新城璟棠 ,127.3,临地铁 临公园 临校区 边户 精装修 品牌厨卫 老证卖
2023-03-09,金银湖,104110026873,https://wh.lianjia.com/ershoufang/104110026873.html,116.0,武汉二十四城 ,110.29,正规三房两卫大阳台 产证已办业主诚心出售 看房方便！
2023-03-09,金银湖,104110127238,https://wh.lianjia.com/ershoufang/104110127238.html,144.0,融创观澜壹号 ,122.34,金银湖万达旁，小区中间，前后无遮挡，南向大阳台
2023-03-09,金融港,104110148932,https://wh.lianjia.com/ershoufang/104110148932.html,156.0,招商东城华府 ,108.12,金融港佛祖岭板块，宜居次新大三房诚心出售
2023-03-09,白沙洲,104110144087,https://wh.lianjia.com/ershoufang/104110144087.html,207.0,中建铂公馆 ,126.05,低公摊远离高架西区无连廊边户改四南北双阳台
2023-03-09,青山,104110126388,https://wh.lianjia.com/ershoufang/104110126388.html,133.0,绿地香树花城派克公馆 ,118.87,绿地派克公馆，地铁口，大三房，户型方正，
2023-03-09,白沙洲,104110047794,https://wh.lianjia.com/ershoufang/104110047794.html,108.0,爱家名校华城 ,112.5,地铁口，客厅双阳台户型，高楼层，可看湖
2023-03-09,四新,104110086214,https://wh.lianjia.com/ershoufang/104110086214.html,167.0,绿地中央广场 ,108.43,临地铁 临公园 精装修 3室2卫 套内90.1平 看房方便
2023-03-09,蔡甸城区,104110123664,https://wh.lianjia.com/ershoufang/104110123664.html,89.0,中国核建锦城 ,120.17,中核锦城  中间好楼层  东边边户 毛坯 证满  通透3房
2023-03-09,光谷东,104110027360,https://wh.lianjia.com/ershoufang/104110027360.html,188.0,中建星光城 ,98.11,此房楼层好，楼栋没遮挡 采光好 阳台大 诚心卖 随时看
2023-03-09,洪山其它,104110128675,https://wh.lianjia.com/ershoufang/104110128675.html,97.0,海伦国际 ,95.93,此房位于武东海伦国际，三房朝南、阳光充足、采光好！
2023-03-09,百步亭,104110065379,https://wh.lianjia.com/ershoufang/104110065379.html,160.0,中森华国际城 ,93.11,楼层好，户型好，格局方正，采光好，装修好，居家好房
2023-03-09,白沙洲,104110115969,https://wh.lianjia.com/ershoufang/104110115969.html,166.0,东原启城一期 ,97.09,店长推荐 正地铁口 高层精装修满二
2023-03-09,白沙洲,104110026002,https://wh.lianjia.com/ershoufang/104110026002.html,240.0,复地悦城二期东区 ,136.41,新二环，业主自住精装大四房，公摊小，视野好
2023-03-09,华科大,104110131288,https://wh.lianjia.com/ershoufang/104110131288.html,170.0,成园小区 ,126.1,三环内 华科大 成园小区 户型方正 配套齐全
2023-03-09,金银湖,104110027623,https://wh.lianjia.com/ershoufang/104110027623.html,91.0,沿海翡丽公馆 ,82.56,翡丽公馆自住精装修，老证、一线观湖
2023-03-09,南湖沃尔玛,104110126662,https://wh.lianjia.com/ershoufang/104110126662.html,266.0,金地格林小城梦茵区 ,127.36,金地梦茵 经典三房 视野采光好 无任何遮挡 精装修！
2023-03-09,堤角,104110034357,https://wh.lianjia.com/ershoufang/104110034357.html,109.9,美联公园前 ,86.99,大双阳台 客厅带大飘窗  楼层好 总价低  得房率高
2023-03-09,民族大道,104110142984,https://wh.lianjia.com/ershoufang/104110142984.html,110.0,曙光星城B区 ,82.81,新上 曙光星城B区 朝东两居室 产证在手 诚售看房方便
2023-03-09,民族大道,104109707762,https://wh.lianjia.com/ershoufang/104109707762.html,238.0,紫菘枫林上城 ,134.11,紫菘枫林上城 自住三房 户型通透 配套齐全税少 便宜卖
2023-03-09,街道口,104108917933,https://wh.lianjia.com/ershoufang/104108917933.html,305.0,东湖楚天府 ,100.47,楚天府3房朝南经典户型诚心出售
2023-03-09,王家湾,104109456968,https://wh.lianjia.com/ershoufang/104109456968.html,210.0,保利香颂二期 ,110.45,店长推荐精装三房，拎包入住，业主诚心出售，央企保利
2023-03-09,白沙洲,104108273150,https://wh.lianjia.com/ershoufang/104108273150.html,173.5,保利上城西区 ,97.23,此房经典通透三居室，中间楼层视野采光好业主诚心卖
2023-03-09,古田,104109508102,https://wh.lianjia.com/ershoufang/104109508102.html,260.0,汉水熙园 ,146.71,挂东头纯毛坯，多层电梯房，随时可看。
2023-03-09,后湖,104108883351,https://wh.lianjia.com/ershoufang/104108883351.html,234.0,瑞云居 ,116.91,16年次新小区户型南北通透，人文环境好，物业认真负责
